index,prob,rank,percentile
164779,0.158345325,10548,1.758
271318,0.158337811,10549,1.758166667
44419,0.158318212,10550,1.758333333
148271,0.158303358,10551,1.7585
28298,0.15830095,10552,1.758666667
344339,0.158267267,10553,1.758833333
94122,0.158257216,10554,1.759
448343,0.158255403,10555,1.759166667
437853,0.158204718,10556,1.759333333
184981,0.1581874,10557,1.7595
244255,0.158183057,10558,1.759666667
381333,0.158132745,10559,1.759833333
491303,0.158131536,10560,1.76
258111,0.158092476,10561,1.760166667
307691,0.158054134,10562,1.760333333
300212,0.158051724,10563,1.7605
251052,0.158034052,10564,1.760666667
17638,0.1580127,10565,1.760833333
294937,0.15800698,10566,1.761
511142,0.158006074,10567,1.761166667
461348,0.157968225,10568,1.761333333
47759,0.157922222,10569,1.7615
269290,0.157922059,10570,1.761666667
342914,0.157913474,10571,1.761833333
590968,0.157909873,10572,1.762
347938,0.157885562,10573,1.762166667
161379,0.15788402,10574,1.762333333
289405,0.157879787,10575,1.7625
532510,0.157871524,10576,1.762666667
361304,0.157830332,10577,1.762833333
287362,0.157826865,10578,1.763
466811,0.157769654,10579,1.763166667
251721,0.15775259,10580,1.763333333
547399,0.157722036,10581,1.7635
390379,0.157719469,10582,1.763666667
559030,0.157710391,10583,1.763833333
12690,0.157669809,10584,1.764
422376,0.157665556,10585,1.764166667
164132,0.157659745,10586,1.764333333
70075,0.157657794,10587,1.7645
375951,0.15764383,10588,1.764666667
125927,0.157630048,10589,1.764833333
238379,0.157597746,10590,1.765
17874,0.15756563,10591,1.765166667
60431,0.15755667,10592,1.765333333
412318,0.157554966,10593,1.7655
589987,0.157549762,10594,1.765666667
139856,0.157542902,10595,1.765833333
18879,0.15752169,10596,1.766
298012,0.157506884,10597,1.766166667
140422,0.157490498,10598,1.766333333
119720,0.15744438,10599,1.7665
562067,0.157433647,10600,1.766666667
91415,0.157429263,10601,1.766833333
470546,0.157385321,10602,1.767
240046,0.157372319,10603,1.767166667
47311,0.157362797,10604,1.767333333
414165,0.15733599,10605,1.7675
291752,0.15733131,10606,1.767666667
534586,0.157318656,10607,1.767833333
91012,0.1572806,10608,1.768
289821,0.157279513,10609,1.768166667
76839,0.157262853,10610,1.768333333
7680,0.157243821,10611,1.7685
481864,0.157222957,10612,1.768666667
177009,0.157214561,10613,1.768833333
123784,0.157209031,10614,1.769
23886,0.157189981,10615,1.769166667
256881,0.15717141,10616,1.769333333
11035,0.157165759,10617,1.7695
40461,0.157147313,10618,1.769666667
382956,0.157135977,10619,1.769833333
483474,0.157085364,10620,1.77
28913,0.15708225,10621,1.770166667
2586,0.157079096,10622,1.770333333
342416,0.157048368,10623,1.7705
134479,0.157037503,10624,1.770666667
496490,0.157033446,10625,1.770833333
206931,0.157013476,10626,1.771
341463,0.156996675,10627,1.771166667
11683,0.156976686,10628,1.771333333
280580,0.156975443,10629,1.7715
532874,0.15696757,10630,1.771666667
248755,0.15693981,10631,1.771833333
380003,0.156907251,10632,1.772
88475,0.156896748,10633,1.772166667
515576,0.15688684,10634,1.772333333
433183,0.15685889,10635,1.7725
480215,0.156846113,10636,1.772666667
369050,0.156828557,10637,1.772833333
283426,0.156824481,10638,1.773
110935,0.15682425,10639,1.773166667
464494,0.15681044,10640,1.773333333
417172,0.156799224,10641,1.7735
34532,0.156783437,10642,1.773666667
151797,0.156732542,10643,1.773833333
318950,0.156719796,10644,1.774
39339,0.156719326,10645,1.774166667
474169,0.156715637,10646,1.774333333
131637,0.156700409,10647,1.7745
584650,0.156696268,10648,1.774666667
472226,0.1566868,10649,1.774833333
236820,0.156638531,10650,1.775
525407,0.15662943,10651,1.775166667
346676,0.156601884,10652,1.775333333
103947,0.156596464,10653,1.7755
87583,0.156577349,10654,1.775666667
189425,0.156574023,10655,1.775833333
248616,0.156565688,10656,1.776
459489,0.156564497,10657,1.776166667
173278,0.156563437,10658,1.776333333
114526,0.156559557,10659,1.7765
535362,0.156519948,10660,1.776666667
37253,0.156519587,10661,1.776833333
247986,0.156506707,10662,1.777
292474,0.15647991,10663,1.777166667
372411,0.15647603,10664,1.777333333
388728,0.156454413,10665,1.7775
6068,0.156451894,10666,1.777666667
409005,0.156422865,10667,1.777833333
145719,0.15639628,10668,1.778
22403,0.156393758,10669,1.778166667
337954,0.156381961,10670,1.778333333
337169,0.156377814,10671,1.7785
222724,0.156376761,10672,1.778666667
350039,0.156369534,10673,1.778833333
569461,0.156347163,10674,1.779
453654,0.156344371,10675,1.779166667
416267,0.156334246,10676,1.779333333
32426,0.156321865,10677,1.7795
197593,0.156293983,10678,1.779666667
303153,0.156292659,10679,1.779833333
100758,0.156287464,10680,1.78
452120,0.15626691,10681,1.780166667
369256,0.156245661,10682,1.780333333
532326,0.156212217,10683,1.7805
20012,0.156205388,10684,1.780666667
418080,0.156192691,10685,1.780833333
184776,0.15616356,10686,1.781
195957,0.156151732,10687,1.781166667
581284,0.156138449,10688,1.781333333
160846,0.156138407,10689,1.7815
515858,0.15613779,10690,1.781666667
439007,0.156128256,10691,1.781833333
452393,0.156127691,10692,1.782
393257,0.156122858,10693,1.782166667
59799,0.156118809,10694,1.782333333
488070,0.156116601,10695,1.7825
49342,0.156113359,10696,1.782666667
372740,0.156094431,10697,1.782833333
489450,0.156087693,10698,1.783
551586,0.156072899,10699,1.783166667
525267,0.156064276,10700,1.783333333
459091,0.156053531,10701,1.7835
389558,0.15605287,10702,1.783666667
452878,0.156037344,10703,1.783833333
406722,0.156028542,10704,1.784
79073,0.156021816,10705,1.784166667
273844,0.155997391,10706,1.784333333
594308,0.155985788,10707,1.7845
7056,0.155948495,10708,1.784666667
191414,0.155947823,10709,1.784833333
34677,0.155935614,10710,1.785
538030,0.155932637,10711,1.785166667
242308,0.155900492,10712,1.785333333
385467,0.155885742,10713,1.7855
374404,0.155875299,10714,1.785666667
83014,0.155843999,10715,1.785833333
120136,0.155837309,10716,1.786
394458,0.155815602,10717,1.786166667
86764,0.155793458,10718,1.786333333
394964,0.15578235,10719,1.7865
70361,0.155766254,10720,1.786666667
519871,0.155752584,10721,1.786833333
5156,0.155747748,10722,1.787
441954,0.15574124,10723,1.787166667
501143,0.155724125,10724,1.787333333
442948,0.155709033,10725,1.7875
121350,0.155708669,10726,1.787666667
478264,0.155694367,10727,1.787833333
585467,0.155688654,10728,1.788
69601,0.1556867,10729,1.788166667
540696,0.155684004,10730,1.788333333
412837,0.155679921,10731,1.7885
24530,0.155630891,10732,1.788666667
169785,0.155623371,10733,1.788833333
599361,0.155589056,10734,1.789
525373,0.155575576,10735,1.789166667
229935,0.155574181,10736,1.789333333
360191,0.15557092,10737,1.7895
561225,0.155561988,10738,1.789666667
24814,0.155559731,10739,1.789833333
136594,0.155548064,10740,1.79
390082,0.155481803,10741,1.790166667
375408,0.155442707,10742,1.790333333
126911,0.155426954,10743,1.7905
355828,0.155423281,10744,1.790666667
260800,0.155420227,10745,1.790833333
103102,0.155417234,10746,1.791
10718,0.155411364,10747,1.791166667
451170,0.155385489,10748,1.791333333
185087,0.155382449,10749,1.7915
403914,0.155380918,10750,1.791666667
80110,0.155351743,10751,1.791833333
65833,0.155338959,10752,1.792
3947,0.155337899,10753,1.792166667
290289,0.155333074,10754,1.792333333
198850,0.155330685,10755,1.7925
532745,0.155322154,10756,1.792666667
281469,0.1552778,10757,1.792833333
166953,0.155276091,10758,1.793
182952,0.155251472,10759,1.793166667
299759,0.155229632,10760,1.793333333
118253,0.155218547,10761,1.7935
514354,0.155216585,10762,1.793666667
190025,0.155188779,10763,1.793833333
91952,0.155181079,10764,1.794
471929,0.155171514,10765,1.794166667
203434,0.155142188,10766,1.794333333
118359,0.15514008,10767,1.7945
462948,0.155126029,10768,1.794666667
71299,0.155119248,10769,1.794833333
383438,0.155117142,10770,1.795
132952,0.155106773,10771,1.795166667
88787,0.155099316,10772,1.795333333
210653,0.155085957,10773,1.7955
46114,0.15508104,10774,1.795666667
217226,0.155064095,10775,1.795833333
260651,0.155061693,10776,1.796
453169,0.155029439,10777,1.796166667
571761,0.155028377,10778,1.796333333
599100,0.155014746,10779,1.7965
169089,0.154978608,10780,1.796666667
158003,0.154973433,10781,1.796833333
36594,0.154969449,10782,1.797
309159,0.154919595,10783,1.797166667
259610,0.154909987,10784,1.797333333
523808,0.154898383,10785,1.7975
24622,0.154890034,10786,1.797666667
111550,0.154842439,10787,1.797833333
365604,0.154830427,10788,1.798
168089,0.154801236,10789,1.798166667
171868,0.154794569,10790,1.798333333
529287,0.15478361,10791,1.7985
25181,0.154775936,10792,1.798666667
123010,0.15476715,10793,1.798833333
536097,0.154756486,10794,1.799
134552,0.154725913,10795,1.799166667
67577,0.154719936,10796,1.799333333
44368,0.154718618,10797,1.7995
491633,0.154676804,10798,1.799666667
330224,0.154669912,10799,1.799833333
311260,0.154658664,10800,1.8
469416,0.154648684,10801,1.800166667
82479,0.154613337,10802,1.800333333
401970,0.154599543,10803,1.8005
384420,0.154575942,10804,1.800666667
570192,0.154570579,10805,1.800833333
199759,0.154564598,10806,1.801
18698,0.154512778,10807,1.801166667
49861,0.15447176,10808,1.801333333
580087,0.154471213,10809,1.8015
375983,0.15446035,10810,1.801666667
84323,0.154455943,10811,1.801833333
221441,0.154443212,10812,1.802
60576,0.154430083,10813,1.802166667
363117,0.154410661,10814,1.802333333
183707,0.154407481,10815,1.8025
510810,0.15439793,10816,1.802666667
310089,0.154359427,10817,1.802833333
333477,0.154355741,10818,1.803
78082,0.154343489,10819,1.803166667
221803,0.154338097,10820,1.803333333
238666,0.15433028,10821,1.8035
140992,0.154322221,10822,1.803666667
235844,0.154320709,10823,1.803833333
580975,0.154316475,10824,1.804
476702,0.154308541,10825,1.804166667
313634,0.154273676,10826,1.804333333
125732,0.154252884,10827,1.8045
314287,0.154246918,10828,1.804666667
480726,0.154240577,10829,1.804833333
460905,0.154232827,10830,1.805
512805,0.154207737,10831,1.805166667
561325,0.154204994,10832,1.805333333
476831,0.154187454,10833,1.8055
368552,0.154180644,10834,1.805666667
592108,0.154147622,10835,1.805833333
461390,0.154138312,10836,1.806
419832,0.154121105,10837,1.806166667
178880,0.154110751,10838,1.806333333
511963,0.1540922,10839,1.8065
572977,0.154067691,10840,1.806666667
497599,0.154047147,10841,1.806833333
405454,0.154038021,10842,1.807
470504,0.15402236,10843,1.807166667
594762,0.154019324,10844,1.807333333
460620,0.154018578,10845,1.8075
580080,0.154014406,10846,1.807666667
102000,0.154007002,10847,1.807833333
147784,0.154003789,10848,1.808
103298,0.153987636,10849,1.808166667
131093,0.153962119,10850,1.808333333
522384,0.153913768,10851,1.8085
28358,0.15390687,10852,1.808666667
484110,0.153882973,10853,1.808833333
545488,0.153880802,10854,1.809
166859,0.153864143,10855,1.809166667
572490,0.153848949,10856,1.809333333
392303,0.153847083,10857,1.8095
32767,0.153836166,10858,1.809666667
523745,0.153831615,10859,1.809833333
361049,0.153828092,10860,1.81
484311,0.153819422,10861,1.810166667
22290,0.153805211,10862,1.810333333
225647,0.153804111,10863,1.8105
514863,0.153777882,10864,1.810666667
324195,0.153752055,10865,1.810833333
109109,0.153748817,10866,1.811
283129,0.153740551,10867,1.811166667
183518,0.153720641,10868,1.811333333
34116,0.153691378,10869,1.8115
495449,0.15364592,10870,1.811666667
177037,0.153626856,10871,1.811833333
232893,0.153620401,10872,1.812
367301,0.153612344,10873,1.812166667
494559,0.153607059,10874,1.812333333
551157,0.153528034,10875,1.8125
256653,0.153524341,10876,1.812666667
324660,0.153507881,10877,1.812833333
282798,0.153502449,10878,1.813
93801,0.15349258,10879,1.813166667
447264,0.153473387,10880,1.813333333
261789,0.153449549,10881,1.8135
88040,0.153405126,10882,1.813666667
118807,0.153397455,10883,1.813833333
244806,0.153384228,10884,1.814
57050,0.153359742,10885,1.814166667
366273,0.153331383,10886,1.814333333
165143,0.153298233,10887,1.8145
511711,0.153280696,10888,1.814666667
298710,0.153269622,10889,1.814833333
589462,0.153264833,10890,1.815
474705,0.153239319,10891,1.815166667
206974,0.153232511,10892,1.815333333
497583,0.153215115,10893,1.8155
340409,0.153212481,10894,1.815666667
151999,0.153202559,10895,1.815833333
323147,0.15319877,10896,1.816
64574,0.153190594,10897,1.816166667
499344,0.15318715,10898,1.816333333
35881,0.153181417,10899,1.8165
106484,0.153163764,10900,1.816666667
6306,0.153162451,10901,1.816833333
335711,0.153141705,10902,1.817
35085,0.153122308,10903,1.817166667
414098,0.153113203,10904,1.817333333
253520,0.15309859,10905,1.8175
385465,0.15303717,10906,1.817666667
25863,0.153024442,10907,1.817833333
151505,0.153015816,10908,1.818
84919,0.152998108,10909,1.818166667
396235,0.1529792,10910,1.818333333
394506,0.15294289,10911,1.8185
259787,0.152910601,10912,1.818666667
61814,0.152904235,10913,1.818833333
308585,0.152904082,10914,1.819
509770,0.152896593,10915,1.819166667
69297,0.152883874,10916,1.819333333
102222,0.152809702,10917,1.8195
275080,0.152805069,10918,1.819666667
493959,0.152799024,10919,1.819833333
44723,0.152794964,10920,1.82
427697,0.152776767,10921,1.820166667
257335,0.152742264,10922,1.820333333
231972,0.152739086,10923,1.8205
341475,0.152722411,10924,1.820666667
548486,0.152722352,10925,1.820833333
412487,0.152720621,10926,1.821
418847,0.152717311,10927,1.821166667
152250,0.152678214,10928,1.821333333
303626,0.15266224,10929,1.8215
69420,0.152645384,10930,1.821666667
279701,0.152644419,10931,1.821833333
248926,0.152637557,10932,1.822
546209,0.152631867,10933,1.822166667
311554,0.152619018,10934,1.822333333
448438,0.152613049,10935,1.8225
112528,0.152600854,10936,1.822666667
511608,0.152554129,10937,1.822833333
154152,0.152549126,10938,1.823
145899,0.152548159,10939,1.823166667
66170,0.152542757,10940,1.823333333
486063,0.152475807,10941,1.8235
318384,0.152473652,10942,1.823666667
86869,0.152473218,10943,1.823833333
468483,0.15245912,10944,1.824
504018,0.152456152,10945,1.824166667
497430,0.15240495,10946,1.824333333
344388,0.152367502,10947,1.8245
138573,0.152353919,10948,1.824666667
594121,0.152351673,10949,1.824833333
287022,0.152350597,10950,1.825
97816,0.152341841,10951,1.825166667
86996,0.152326526,10952,1.825333333
327642,0.152321065,10953,1.8255
275154,0.152309669,10954,1.825666667
152951,0.152308947,10955,1.825833333
577473,0.152287525,10956,1.826
276578,0.152285435,10957,1.826166667
427051,0.152266274,10958,1.826333333
266803,0.152255591,10959,1.8265
270234,0.152244963,10960,1.826666667
265607,0.152179251,10961,1.826833333
441143,0.152164559,10962,1.827
422313,0.15213886,10963,1.827166667
414330,0.152136415,10964,1.827333333
461255,0.152109077,10965,1.8275
142838,0.152098657,10966,1.827666667
85678,0.15209542,10967,1.827833333
53568,0.15204231,10968,1.828
112789,0.152037854,10969,1.828166667
308008,0.151985838,10970,1.828333333
191956,0.151960101,10971,1.8285
82941,0.151921933,10972,1.828666667
162048,0.151905832,10973,1.828833333
2731,0.15189346,10974,1.829
568642,0.151888803,10975,1.829166667
333059,0.151862172,10976,1.829333333
200266,0.151857487,10977,1.8295
426191,0.151856889,10978,1.829666667
151742,0.15182626,10979,1.829833333
414120,0.15181889,10980,1.83
4123,0.151775625,10981,1.830166667
596757,0.151717205,10982,1.830333333
296657,0.151698697,10983,1.8305
110163,0.151665214,10984,1.830666667
506314,0.151658193,10985,1.830833333
491652,0.15160973,10986,1.831
486048,0.151605349,10987,1.831166667
94462,0.151597587,10988,1.831333333
580688,0.151592393,10989,1.8315
3640,0.151584251,10990,1.831666667
107399,0.151575994,10991,1.831833333
375034,0.151535417,10992,1.832
527789,0.151520923,10993,1.832166667
498028,0.151514418,10994,1.832333333
272370,0.151506399,10995,1.8325
29780,0.151505633,10996,1.832666667
479484,0.151499435,10997,1.832833333
147506,0.151489086,10998,1.833
557233,0.151478733,10999,1.833166667
355222,0.151458848,11000,1.833333333
425437,0.15143108,11001,1.8335
285725,0.151418164,11002,1.833666667
369989,0.151400032,11003,1.833833333
180719,0.151392461,11004,1.834
478043,0.151378483,11005,1.834166667
331512,0.151375601,11006,1.834333333
242245,0.151358293,11007,1.8345
468329,0.151355076,11008,1.834666667
281423,0.151353412,11009,1.834833333
234587,0.151344437,11010,1.835
572581,0.151339235,11011,1.835166667
99434,0.151323355,11012,1.835333333
283568,0.15127525,11013,1.8355
566815,0.151272353,11014,1.835666667
115210,0.151266081,11015,1.835833333
63171,0.151263319,11016,1.836
127357,0.151223679,11017,1.836166667
258028,0.15120175,11018,1.836333333
399173,0.151182484,11019,1.8365
90060,0.151165508,11020,1.836666667
256546,0.151163297,11021,1.836833333
497129,0.151162418,11022,1.837
254548,0.151159245,11023,1.837166667
579240,0.151154301,11024,1.837333333
70956,0.151150547,11025,1.8375
328475,0.151149544,11026,1.837666667
469846,0.151144876,11027,1.837833333
318664,0.151144405,11028,1.838
272134,0.151132392,11029,1.838166667
292015,0.151131963,11030,1.838333333
27496,0.151115341,11031,1.8385
318402,0.151102534,11032,1.838666667
10696,0.15109024,11033,1.838833333
103606,0.15107278,11034,1.839
250648,0.151059088,11035,1.839166667
319016,0.151040698,11036,1.839333333
114733,0.151039002,11037,1.8395
457274,0.151033849,11038,1.839666667
315785,0.151009277,11039,1.839833333
529816,0.150994342,11040,1.84
476559,0.150969785,11041,1.840166667
14015,0.150966763,11042,1.840333333
43284,0.150956026,11043,1.8405
6208,0.150949618,11044,1.840666667
396472,0.150946971,11045,1.840833333
227121,0.150944052,11046,1.841
229588,0.150917014,11047,1.841166667
346376,0.150912237,11048,1.841333333
361715,0.150911868,11049,1.8415
415442,0.150885834,11050,1.841666667
549195,0.150885175,11051,1.841833333
315321,0.150857973,11052,1.842
408187,0.150837299,11053,1.842166667
477731,0.150806183,11054,1.842333333
435008,0.150792456,11055,1.8425
366492,0.150776791,11056,1.842666667
487684,0.150774766,11057,1.842833333
145056,0.150767032,11058,1.843
161925,0.150764725,11059,1.843166667
452728,0.150724204,11060,1.843333333
184825,0.150721933,11061,1.8435
244756,0.15070504,11062,1.843666667
333402,0.150693399,11063,1.843833333
399884,0.150685531,11064,1.844
158836,0.150678065,11065,1.844166667
423495,0.150671358,11066,1.844333333
597043,0.15065886,11067,1.8445
111542,0.150652296,11068,1.844666667
300627,0.150650711,11069,1.844833333
312178,0.150644703,11070,1.845
21038,0.150632361,11071,1.845166667
6099,0.150621883,11072,1.845333333
29577,0.15061316,11073,1.8455
246707,0.150597924,11074,1.845666667
442743,0.150585728,11075,1.845833333
440221,0.150585652,11076,1.846
139704,0.150558207,11077,1.846166667
29005,0.150549009,11078,1.846333333
381800,0.150547266,11079,1.8465
263486,0.150546286,11080,1.846666667
115275,0.150521613,11081,1.846833333
137167,0.15048641,11082,1.847
252329,0.15048273,11083,1.847166667
246677,0.150477997,11084,1.847333333
323459,0.150463945,11085,1.8475
27049,0.150462412,11086,1.847666667
612,0.150461479,11087,1.847833333
4368,0.150435066,11088,1.848
166897,0.150431664,11089,1.848166667
99261,0.150427241,11090,1.848333333
25907,0.150426531,11091,1.8485
259273,0.150421436,11092,1.848666667
359668,0.150402415,11093,1.848833333
435910,0.150401931,11094,1.849
592961,0.150388632,11095,1.849166667
46968,0.150358445,11096,1.849333333
74320,0.150346914,11097,1.8495
370439,0.150346539,11098,1.849666667
335901,0.150345626,11099,1.849833333
555019,0.150313779,11100,1.85
327086,0.150313167,11101,1.850166667
60481,0.150297806,11102,1.850333333
253053,0.150296168,11103,1.8505
346396,0.150269636,11104,1.850666667
261410,0.150231958,11105,1.850833333
435614,0.150225677,11106,1.851
508163,0.150193318,11107,1.851166667
375706,0.150176898,11108,1.851333333
538613,0.150173332,11109,1.8515
238766,0.150101931,11110,1.851666667
356957,0.150100204,11111,1.851833333
325937,0.150091884,11112,1.852
311723,0.150065039,11113,1.852166667
36564,0.150059116,11114,1.852333333
396433,0.150058107,11115,1.8525
529992,0.150019617,11116,1.852666667
253661,0.150015702,11117,1.852833333
560211,0.149971931,11118,1.853
82667,0.149960554,11119,1.853166667
64568,0.149959897,11120,1.853333333
307757,0.149930914,11121,1.8535
143300,0.149922784,11122,1.853666667
572091,0.149913737,11123,1.853833333
19841,0.149878558,11124,1.854
439637,0.149869405,11125,1.854166667
399282,0.149855482,11126,1.854333333
148748,0.149845333,11127,1.8545
217160,0.149833688,11128,1.854666667
589205,0.149830027,11129,1.854833333
443442,0.149816687,11130,1.855
345315,0.149814516,11131,1.855166667
537586,0.149807751,11132,1.855333333
201020,0.149807142,11133,1.8555
135735,0.149797529,11134,1.855666667
330070,0.149793562,11135,1.855833333
197849,0.149755927,11136,1.856
348454,0.149737054,11137,1.856166667
572966,0.1497348,11138,1.856333333
360682,0.149720141,11139,1.8565
528141,0.149716352,11140,1.856666667
415997,0.149701299,11141,1.856833333
35552,0.14968689,11142,1.857
281883,0.149617912,11143,1.857166667
31597,0.149603443,11144,1.857333333
111879,0.149601209,11145,1.8575
123758,0.149598622,11146,1.857666667
122505,0.149588836,11147,1.857833333
183447,0.14958013,11148,1.858
463884,0.149573299,11149,1.858166667
507486,0.149552599,11150,1.858333333
265842,0.149545082,11151,1.8585
94212,0.149542962,11152,1.858666667
376914,0.149523367,11153,1.858833333
455572,0.149522666,11154,1.859
563920,0.149501994,11155,1.859166667
12291,0.149492206,11156,1.859333333
326217,0.149487659,11157,1.8595
243966,0.149487384,11158,1.859666667
79378,0.149481923,11159,1.859833333
201772,0.149468878,11160,1.86
528592,0.149468774,11161,1.860166667
388542,0.149447287,11162,1.860333333
196309,0.149364422,11163,1.8605
105129,0.149363964,11164,1.860666667
92365,0.149286082,11165,1.860833333
18795,0.149278965,11166,1.861
370967,0.149206009,11167,1.861166667
266084,0.149183497,11168,1.861333333
285773,0.149173647,11169,1.8615
207255,0.149172472,11170,1.861666667
452118,0.149164269,11171,1.861833333
12383,0.149162931,11172,1.862
429897,0.149151449,11173,1.862166667
479756,0.149120928,11174,1.862333333
107035,0.149089832,11175,1.8625
290636,0.149070342,11176,1.862666667
389359,0.14906386,11177,1.862833333
537795,0.149030211,11178,1.863
43137,0.148983345,11179,1.863166667
113298,0.148938624,11180,1.863333333
177964,0.148937222,11181,1.8635
408855,0.148925041,11182,1.863666667
421165,0.148906656,11183,1.863833333
199769,0.1488962,11184,1.864
341921,0.148893711,11185,1.864166667
328162,0.148893016,11186,1.864333333
151156,0.148883332,11187,1.8645
326254,0.14887037,11188,1.864666667
312860,0.148848813,11189,1.864833333
196016,0.148837953,11190,1.865
315273,0.148827719,11191,1.865166667
519161,0.148825733,11192,1.865333333
372402,0.148812655,11193,1.8655
377146,0.148808917,11194,1.865666667
241377,0.148753885,11195,1.865833333
180659,0.148723681,11196,1.866
412678,0.148699041,11197,1.866166667
360033,0.148697951,11198,1.866333333
491763,0.148692246,11199,1.8665
199112,0.148673577,11200,1.866666667
278243,0.148663568,11201,1.866833333
479613,0.148662175,11202,1.867
176392,0.148632051,11203,1.867166667
440612,0.148625637,11204,1.867333333
234318,0.148625053,11205,1.8675
587239,0.148622495,11206,1.867666667
471212,0.148579573,11207,1.867833333
52436,0.148552512,11208,1.868
492273,0.14854644,11209,1.868166667
247654,0.148528334,11210,1.868333333
208712,0.148524871,11211,1.8685
568544,0.148510949,11212,1.868666667
268530,0.148483417,11213,1.868833333
124797,0.148476561,11214,1.869
518052,0.148475187,11215,1.869166667
384794,0.148426852,11216,1.869333333
163093,0.148419665,11217,1.8695
369769,0.148418707,11218,1.869666667
584355,0.148405673,11219,1.869833333
240002,0.148399598,11220,1.87
28362,0.14839595,11221,1.870166667
183200,0.148374514,11222,1.870333333
102336,0.148374446,11223,1.8705
386662,0.148374091,11224,1.870666667
359142,0.148369905,11225,1.870833333
371000,0.148356346,11226,1.871
508916,0.148325466,11227,1.871166667
137442,0.148320956,11228,1.871333333
271891,0.148285055,11229,1.8715
58081,0.148282225,11230,1.871666667
495147,0.148276072,11231,1.871833333
162858,0.148273374,11232,1.872
390075,0.148265178,11233,1.872166667
139782,0.148249046,11234,1.872333333
444726,0.148229836,11235,1.8725
85702,0.148218664,11236,1.872666667
83872,0.148216188,11237,1.872833333
410040,0.148202627,11238,1.873
38366,0.148197667,11239,1.873166667
157411,0.148178456,11240,1.873333333
190084,0.148171105,11241,1.8735
461344,0.148166519,11242,1.873666667
198325,0.148124144,11243,1.873833333
385776,0.148115221,11244,1.874
371411,0.148099835,11245,1.874166667
143372,0.148097609,11246,1.874333333
596898,0.148073058,11247,1.8745
101696,0.14803257,11248,1.874666667
68954,0.148028438,11249,1.874833333
316605,0.14801857,11250,1.875
526777,0.148010505,11251,1.875166667
377744,0.148003578,11252,1.875333333
232721,0.147987359,11253,1.8755
486022,0.147979398,11254,1.875666667
123220,0.147978697,11255,1.875833333
572614,0.147969429,11256,1.876
204095,0.147967661,11257,1.876166667
405764,0.147967164,11258,1.876333333
534254,0.147961864,11259,1.8765
473444,0.147954976,11260,1.876666667
456070,0.147949171,11261,1.876833333
578915,0.147933042,11262,1.877
324652,0.147932922,11263,1.877166667
325055,0.147919457,11264,1.877333333
60232,0.147914917,11265,1.8775
212857,0.147906534,11266,1.877666667
130523,0.147868827,11267,1.877833333
40929,0.147848436,11268,1.878
268583,0.147819532,11269,1.878166667
100306,0.147808255,11270,1.878333333
5602,0.147807971,11271,1.8785
21136,0.147801057,11272,1.878666667
452776,0.147760145,11273,1.878833333
515049,0.147751285,11274,1.879
322334,0.147734415,11275,1.879166667
360505,0.147723023,11276,1.879333333
293055,0.147707383,11277,1.8795
107711,0.147701802,11278,1.879666667
113546,0.147686977,11279,1.879833333
330804,0.1476698,11280,1.88
478055,0.147666782,11281,1.880166667
479034,0.147609705,11282,1.880333333
144229,0.147607724,11283,1.8805
281564,0.147602149,11284,1.880666667
140258,0.147596128,11285,1.880833333
9716,0.147584856,11286,1.881
320184,0.147576773,11287,1.881166667
251578,0.147566714,11288,1.881333333
115521,0.147541711,11289,1.8815
200510,0.147540587,11290,1.881666667
45156,0.147533403,11291,1.881833333
86372,0.147512033,11292,1.882
469321,0.147491361,11293,1.882166667
111506,0.147490669,11294,1.882333333
547316,0.147479361,11295,1.8825
596545,0.147473444,11296,1.882666667
545047,0.147458375,11297,1.882833333
167044,0.147455772,11298,1.883
256960,0.147421669,11299,1.883166667
155428,0.147414072,11300,1.883333333
513282,0.147404376,11301,1.8835
541250,0.147397685,11302,1.883666667
95864,0.147375474,11303,1.883833333
109237,0.147374586,11304,1.884
64418,0.14735711,11305,1.884166667
107733,0.147352939,11306,1.884333333
167955,0.147338728,11307,1.8845
434073,0.147338002,11308,1.884666667
253888,0.147336949,11309,1.884833333
8726,0.147333175,11310,1.885
180933,0.147329844,11311,1.885166667
290788,0.147255838,11312,1.885333333
450791,0.147214159,11313,1.8855
211472,0.147204447,11314,1.885666667
468832,0.147190444,11315,1.885833333
581754,0.147185792,11316,1.886
35001,0.147183728,11317,1.886166667
491920,0.147169165,11318,1.886333333
324268,0.147163441,11319,1.8865
42000,0.147159668,11320,1.886666667
340351,0.14714343,11321,1.886833333
236631,0.147140469,11322,1.887
395651,0.147123822,11323,1.887166667
290209,0.147104055,11324,1.887333333
372905,0.147103736,11325,1.8875
513577,0.147098487,11326,1.887666667
539247,0.147064203,11327,1.887833333
225059,0.147047186,11328,1.888
358470,0.14703702,11329,1.888166667
136892,0.147004005,11330,1.888333333
355588,0.14699176,11331,1.8885
231040,0.146987904,11332,1.888666667
107045,0.146984055,11333,1.888833333
348417,0.146928674,11334,1.889
154089,0.146923108,11335,1.889166667
137243,0.146919278,11336,1.889333333
43221,0.146897687,11337,1.8895
478338,0.14689086,11338,1.889666667
246630,0.146870049,11339,1.889833333
3610,0.146867233,11340,1.89
315258,0.146845786,11341,1.890166667
431939,0.14683807,11342,1.890333333
150256,0.146830895,11343,1.8905
436910,0.146824248,11344,1.890666667
439396,0.146813483,11345,1.890833333
438016,0.146807849,11346,1.891
